State,Year,Week,Men,Women,MenN,WomenN
BCN,2012,14,0,0,0.0,0.0
BCN,2012,15,0,0,0.0,0.0
BCN,2012,16,0,0,0.0,0.0
BCN,2012,17,0,0,0.0,0.0
BCN,2012,18,0,0,0.0,0.0
BCN,2012,19,0,0,0.0,0.0
BCN,2012,20,0,0,0.0,0.0
BCN,2012,21,0,0,0.0,0.0
BCN,2012,22,0,0,0.0,0.0
BCN,2012,23,0,0,0.0,0.0
BCN,2012,24,0,0,0.0,0.0
BCN,2012,25,0,0,0.0,0.0
BCN,2012,26,0,0,0.0,0.0
BCN,2012,27,0,0,0.0,0.0
BCN,2012,28,0,0,0.0,0.0
BCN,2012,29,0,0,0.0,0.0
BCN,2012,30,0,0,0.0,0.0
BCN,2012,31,0,0,0.0,0.0
BCN,2012,32,0,0,0.0,0.0
BCN,2012,33,0,0,0.0,0.0
BCN,2012,34,0,0,0.0,0.0
BCN,2012,35,0,0,0.0,0.0
BCN,2012,36,0,0,0.0,0.0
BCN,2012,37,0,0,0.0,0.0
BCN,2012,38,0,0,0.0,0.0
BCN,2012,39,0,0,0.0,0.0
BCN,2012,40,0,0,0.0,0.0
BCN,2012,41,0,0,0.0,0.0
BCN,2012,42,0,0,0.0,0.0
BCN,2012,43,0,0,0.0,0.0
BCN,2012,44,0,0,0.0,0.0
BCN,2012,45,0,0,0.0,0.0
BCN,2012,46,0,0,0.0,0.0
BCN,2012,47,0,0,0.0,0.0
BCN,2012,48,0,0,0.0,0.0
BCN,2012,49,0,0,0.0,0.0
BCN,2012,50,0,0,0.0,0.0
BCN,2012,51,0,0,0.0,0.0
BCN,2012,52,0,0,0.0,0.0
BCN,2013,1,0,0,0.0,0.0
BCN,2013,2,0,0,0.0,0.0
BCN,2013,3,0,0,0.0,0.0
BCN,2013,4,0,0,0.0,0.0
BCN,2013,5,0,0,0.0,0.0
BCN,2013,6,0,0,0.0,0.0
BCN,2013,7,0,0,0.0,0.0
BCN,2013,8,0,0,0.0,0.0
BCN,2013,9,0,0,0.0,0.0
BCN,2013,10,0,0,0.0,0.0
BCN,2013,11,0,0,0.0,0.0
BCN,2013,12,0,0,0.0,0.0
BCN,2013,13,0,0,0.0,0.0
BCN,2013,14,0,0,0.0,0.0
BCN,2013,15,0,0,0.0,0.0
BCN,2013,16,0,0,0.0,0.0
BCN,2013,17,0,0,0.0,0.0
BCN,2013,18,0,0,0.0,0.0
BCN,2013,19,0,0,0.0,0.0
BCN,2013,20,0,0,0.0,0.0
BCN,2013,21,0,0,0.0,0.0
BCN,2013,22,0,0,0.0,0.0
BCN,2013,23,0,0,0.0,0.0
BCN,2013,24,0,0,0.0,0.0
BCN,2013,25,0,0,0.0,0.0
BCN,2013,26,0,0,0.0,0.0
BCN,2013,27,0,0,0.0,0.0
BCN,2013,28,0,0,0.0,0.0
BCN,2013,29,0,0,0.0,0.0
BCN,2013,30,0,0,0.0,0.0
BCN,2013,31,0,0,0.0,0.0
BCN,2013,32,0,0,0.0,0.0
BCN,2013,33,0,0,0.0,0.0
BCN,2013,34,0,0,0.0,0.0
BCN,2013,35,0,0,0.0,0.0
BCN,2013,36,0,0,0.0,0.0
BCN,2013,37,0,0,0.0,0.0
BCN,2013,38,0,0,0.0,0.0
BCN,2013,39,0,0,0.0,0.0
BCN,2013,40,0,0,0.0,0.0
BCN,2013,41,0,0,0.0,0.0
BCN,2013,42,0,0,0.0,0.0
BCN,2013,43,0,0,0.0,0.0
BCN,2013,44,0,0,0.0,0.0
BCN,2013,45,0,0,0.0,0.0
BCN,2013,46,0,0,0.0,0.0
BCN,2013,47,0,0,0.0,0.0
BCN,2013,48,0,0,0.0,0.0
BCN,2013,49,0,0,0.0,0.0
BCN,2013,50,0,0,0.0,0.0
BCN,2013,51,0,0,0.0,0.0
BCN,2013,52,0,0,0.0,0.0
BCN,2014,1,0,0,0.0,0.0
BCN,2014,2,0,0,0.0,0.0
BCN,2014,3,0,0,0.0,0.0
BCN,2014,4,0,0,0.0,0.0
BCN,2014,5,0,0,0.0,0.0
BCN,2014,6,0,0,0.0,0.0
BCN,2014,7,0,0,0.0,0.0
BCN,2014,8,0,0,0.0,0.0
BCN,2014,9,0,0,0.0,0.0
BCN,2014,10,0,0,0.0,0.0
BCN,2014,11,0,0,0.0,0.0
BCN,2014,12,0,0,0.0,0.0
BCN,2014,13,0,0,0.0,0.0
BCN,2014,14,0,0,0.0,0.0
BCN,2014,15,0,0,0.0,0.0
BCN,2014,16,0,0,0.0,0.0
BCN,2014,17,0,0,0.0,0.0
BCN,2014,18,0,0,0.0,0.0
BCN,2014,19,0,0,0.0,0.0
BCN,2014,20,0,0,0.0,0.0
BCN,2014,21,0,0,0.0,0.0
BCN,2014,22,0,0,0.0,0.0
BCN,2014,23,0,0,0.0,0.0
BCN,2014,24,0,0,0.0,0.0
BCN,2014,25,0,0,0.0,0.0
BCN,2014,26,0,0,0.0,0.0
BCN,2014,27,0,0,0.0,0.0
BCN,2014,28,0,0,0.0,0.0
BCN,2014,29,0,0,0.0,0.0
BCN,2014,30,0,0,0.0,0.0
BCN,2014,31,0,0,0.0,0.0
BCN,2014,32,0,0,0.0,0.0
BCN,2014,33,0,0,0.0,0.0
BCN,2014,34,0,0,0.0,0.0
BCN,2014,35,0,0,0.0,0.0
BCN,2014,36,0,0,0.0,0.0
BCN,2014,37,0,0,0.0,0.0
BCN,2014,38,0,0,0.0,0.0
BCN,2014,39,0,0,0.0,0.0
BCN,2014,40,0,0,0.0,0.0
BCN,2014,41,0,0,0.0,0.0
BCN,2014,42,0,0,0.0,0.0
BCN,2014,43,0,0,0.0,0.0
BCN,2014,44,0,0,0.0,0.0
BCN,2014,45,0,0,0.0,0.0
BCN,2014,46,0,0,0.0,0.0
BCN,2014,47,0,0,0.0,0.0
BCN,2014,48,1,0,6.28294619913e-07,0.0
BCN,2014,49,0,0,0.0,0.0
BCN,2014,50,0,0,0.0,0.0
BCN,2014,51,0,0,0.0,0.0
BCN,2014,52,0,0,0.0,0.0
BCN,2014,53,0,0,0.0,0.0
BCN,2015,1,0,0,0.0,0.0
BCN,2015,2,0,0,0.0,0.0
BCN,2015,3,0,0,0.0,0.0
BCN,2015,4,0,0,0.0,0.0
BCN,2015,5,0,0,0.0,0.0
BCN,2015,6,0,0,0.0,0.0
BCN,2015,7,0,0,0.0,0.0
BCN,2015,8,0,0,0.0,0.0
BCN,2015,9,0,0,0.0,0.0
BCN,2015,10,0,0,0.0,0.0
BCN,2015,11,0,0,0.0,0.0
BCN,2015,12,0,0,0.0,0.0
BCN,2015,13,0,0,0.0,0.0
BCN,2015,14,0,0,0.0,0.0
BCN,2015,15,0,0,0.0,0.0
BCN,2015,16,0,0,0.0,0.0
BCN,2015,17,0,0,0.0,0.0
BCN,2015,18,0,0,0.0,0.0
BCN,2015,19,0,0,0.0,0.0
BCN,2015,20,0,0,0.0,0.0
BCN,2015,21,0,0,0.0,0.0
BCN,2015,22,0,0,0.0,0.0
BCN,2015,23,0,0,0.0,0.0
BCN,2015,24,0,0,0.0,0.0
BCN,2015,25,0,0,0.0,0.0
BCN,2015,26,0,0,0.0,0.0
BCN,2015,27,0,0,0.0,0.0
BCN,2015,28,0,0,0.0,0.0
BCN,2015,29,0,0,0.0,0.0
BCN,2015,30,0,0,0.0,0.0
BCN,2015,31,0,0,0.0,0.0
BCN,2015,32,0,0,0.0,0.0
BCN,2015,33,0,0,0.0,0.0
BCN,2015,34,0,0,0.0,0.0
BCN,2015,35,0,0,0.0,0.0
BCN,2015,36,0,0,0.0,0.0
BCN,2015,37,0,0,0.0,0.0
BCN,2015,38,0,0,0.0,0.0
BCN,2015,39,0,0,0.0,0.0
BCN,2015,40,0,0,0.0,0.0
BCN,2015,41,0,0,0.0,0.0
BCN,2015,42,0,0,0.0,0.0
BCN,2015,43,0,0,0.0,0.0
BCN,2015,44,0,0,0.0,0.0
BCN,2015,45,0,0,0.0,0.0
BCN,2015,46,0,0,0.0,0.0
BCN,2015,47,0,0,0.0,0.0
BCN,2015,48,0,0,0.0,0.0
BCN,2015,49,0,0,0.0,0.0
BCN,2015,50,0,0,0.0,0.0
BCN,2015,51,0,0,0.0,0.0
BCN,2015,52,0,0,0.0,0.0
BCN,2016,1,0,0,0.0,0.0
BCN,2016,2,0,0,0.0,0.0
BCN,2016,3,0,0,0.0,0.0
BCN,2016,4,0,0,0.0,0.0
BCN,2016,5,0,0,0.0,0.0
BCN,2016,6,0,0,0.0,0.0
BCN,2016,7,0,0,0.0,0.0
BCN,2016,8,0,0,0.0,0.0
BCN,2016,9,0,0,0.0,0.0
BCN,2016,10,0,0,0.0,0.0
BCN,2016,11,0,0,0.0,0.0
BCN,2016,12,0,0,0.0,0.0
BCN,2016,13,0,0,0.0,0.0
BCN,2016,14,0,0,0.0,0.0
BCN,2016,15,0,0,0.0,0.0
BCN,2016,16,0,0,0.0,0.0
BCN,2016,17,0,0,0.0,0.0
BCN,2016,18,0,0,0.0,0.0
BCN,2016,19,0,0,0.0,0.0
BCN,2016,20,0,0,0.0,0.0
BCN,2016,21,0,0,0.0,0.0
BCN,2016,22,0,0,0.0,0.0
BCN,2016,23,0,0,0.0,0.0
BCN,2016,24,0,0,0.0,0.0
BCN,2016,25,0,0,0.0,0.0
BCS,2008,1,0,0,0.0,0.0
BCS,2008,2,0,0,0.0,0.0
BCS,2008,3,0,0,0.0,0.0
BCS,2008,4,0,0,0.0,0.0
BCS,2008,5,0,0,0.0,0.0
BCS,2008,6,0,0,0.0,0.0
BCS,2008,7,0,0,0.0,0.0
BCS,2008,8,0,0,0.0,0.0
BCS,2008,9,0,0,0.0,0.0
BCS,2008,10,0,0,0.0,0.0
BCS,2008,11,1,0,3.07282912305e-06,0.0
BCS,2008,12,0,0,0.0,0.0
BCS,2008,13,0,0,0.0,0.0
BCS,2008,14,-1,0,-3.07282912305e-06,0.0
BCS,2008,15,1,0,3.07282912305e-06,0.0
BCS,2008,16,0,0,0.0,0.0
BCS,2008,17,0,0,0.0,0.0
BCS,2008,18,0,0,0.0,0.0
BCS,2008,19,0,0,0.0,0.0
BCS,2008,20,0,0,0.0,0.0
BCS,2008,21,0,0,0.0,0.0
BCS,2008,22,1,0,3.07282912305e-06,0.0
BCS,2008,23,0,0,0.0,0.0
BCS,2008,24,0,0,0.0,0.0
BCS,2008,25,0,0,0.0,0.0
BCS,2008,26,0,0,0.0,0.0
BCS,2008,27,0,0,0.0,0.0
BCS,2008,28,0,0,0.0,0.0
BCS,2008,29,0,0,0.0,0.0
BCS,2008,30,0,0,0.0,0.0
BCS,2008,31,0,0,0.0,0.0
BCS,2008,32,0,1,0.0,3.20931471503e-06
BCS,2008,33,0,0,0.0,0.0
BCS,2008,34,0,0,0.0,0.0
BCS,2008,35,0,0,0.0,0.0
BCS,2008,36,1,0,3.07282912305e-06,0.0
BCS,2008,37,0,0,0.0,0.0
BCS,2008,38,1,0,3.07282912305e-06,0.0
BCS,2008,39,0,0,0.0,0.0
BCS,2008,40,0,0,0.0,0.0
BCS,2008,41,0,0,0.0,0.0
BCS,2008,42,0,0,0.0,0.0
BCS,2008,43,0,2,0.0,6.41862943006e-06
BCS,2008,44,0,1,0.0,3.20931471503e-06
BCS,2008,45,1,0,3.07282912305e-06,0.0
BCS,2008,46,0,1,0.0,3.20931471503e-06
BCS,2008,47,1,0,3.07282912305e-06,0.0
BCS,2008,48,0,0,0.0,0.0
BCS,2008,49,0,0,0.0,0.0
BCS,2008,50,0,1,0.0,3.20931471503e-06
BCS,2008,51,0,0,0.0,0.0
BCS,2008,52,0,0,0.0,0.0
BCS,2008,53,0,0,0.0,0.0
BCS,2009,1,0,0,0.0,0.0
BCS,2009,2,0,0,0.0,0.0
BCS,2009,3,0,0,0.0,0.0
BCS,2009,4,0,0,0.0,0.0
BCS,2009,5,0,0,0.0,0.0
BCS,2009,6,0,0,0.0,0.0
BCS,2009,7,0,0,0.0,0.0
BCS,2009,8,0,0,0.0,0.0
BCS,2009,9,0,0,0.0,0.0
BCS,2009,10,0,0,0.0,0.0
BCS,2009,11,0,0,0.0,0.0
BCS,2009,12,0,0,0.0,0.0
BCS,2009,13,0,0,0.0,0.0
BCS,2009,14,0,0,0.0,0.0
BCS,2009,15,0,0,0.0,0.0
BCS,2009,16,0,0,0.0,0.0
BCS,2009,17,0,0,0.0,0.0
BCS,2009,18,0,0,0.0,0.0
BCS,2009,19,0,0,0.0,0.0
BCS,2009,20,0,0,0.0,0.0
BCS,2009,21,0,0,0.0,0.0
BCS,2009,22,0,0,0.0,0.0
BCS,2009,23,0,0,0.0,0.0
BCS,2009,24,0,0,0.0,0.0
BCS,2009,25,0,0,0.0,0.0
BCS,2009,26,0,0,0.0,0.0
BCS,2009,27,0,0,0.0,0.0
BCS,2009,28,0,0,0.0,0.0
BCS,2009,29,0,0,0.0,0.0
BCS,2009,30,0,0,0.0,0.0
BCS,2009,31,0,0,0.0,0.0
BCS,2009,32,0,0,0.0,0.0
BCS,2009,33,0,0,0.0,0.0
BCS,2009,34,0,0,0.0,0.0
BCS,2009,35,0,0,0.0,0.0
BCS,2009,36,0,0,0.0,0.0
BCS,2009,37,0,0,0.0,0.0
BCS,2009,38,1,0,3.07282912305e-06,0.0
BCS,2009,39,0,0,0.0,0.0
BCS,2009,40,0,0,0.0,0.0
BCS,2009,41,0,0,0.0,0.0
BCS,2009,42,0,0,0.0,0.0
BCS,2009,43,1,1,3.07282912305e-06,3.20931471503e-06
BCS,2009,44,0,1,0.0,3.20931471503e-06
BCS,2009,45,0,0,0.0,0.0
BCS,2009,46,1,0,3.07282912305e-06,0.0
BCS,2009,47,3,3,9.21848736914e-06,9.62794414509e-06
BCS,2009,48,0,0,0.0,0.0
BCS,2009,49,3,0,9.21848736914e-06,0.0
BCS,2009,50,0,0,0.0,0.0
BCS,2009,51,0,0,0.0,0.0
BCS,2009,52,3,1,9.21848736914e-06,3.20931471503e-06
BCS,2010,1,0,0,0.0,0.0
BCS,2010,2,2,1,6.14565824609e-06,3.20931471503e-06
BCS,2010,3,0,1,0.0,3.20931471503e-06
BCS,2010,4,0,0,0.0,0.0
BCS,2010,5,0,0,0.0,0.0
BCS,2010,6,0,0,0.0,0.0
BCS,2010,7,1,0,3.07282912305e-06,0.0
BCS,2010,8,1,0,3.07282912305e-06,0.0
BCS,2010,9,0,0,0.0,0.0
BCS,2010,10,0,1,0.0,3.20931471503e-06
BCS,2010,11,0,0,0.0,0.0
BCS,2010,12,1,0,3.07282912305e-06,0.0
BCS,2010,13,0,0,0.0,0.0
BCS,2010,14,0,1,0.0,3.20931471503e-06
BCS,2010,15,0,0,0.0,0.0
BCS,2010,16,0,0,0.0,0.0
BCS,2010,17,0,0,0.0,0.0
BCS,2010,18,0,0,0.0,0.0
BCS,2010,19,0,2,0.0,6.41862943006e-06
BCS,2010,20,0,0,0.0,0.0
BCS,2010,21,0,0,0.0,0.0
BCS,2010,22,0,0,0.0,0.0
BCS,2010,23,0,0,0.0,0.0
BCS,2010,24,1,0,3.07282912305e-06,0.0
BCS,2010,25,1,2,3.07282912305e-06,6.41862943006e-06
BCS,2010,26,1,0,3.07282912305e-06,0.0
BCS,2010,27,1,0,3.07282912305e-06,0.0
BCS,2010,28,0,0,0.0,0.0
BCS,2010,29,1,1,3.07282912305e-06,3.20931471503e-06
BCS,2010,30,0,0,0.0,0.0
BCS,2010,31,0,0,0.0,0.0
BCS,2010,32,0,0,0.0,0.0
BCS,2010,33,0,0,0.0,0.0
BCS,2010,34,0,0,0.0,0.0
BCS,2010,35,1,1,3.07282912305e-06,3.20931471503e-06
BCS,2010,36,1,0,3.07282912305e-06,0.0
BCS,2010,37,2,1,6.14565824609e-06,3.20931471503e-06
BCS,2010,38,1,1,3.07282912305e-06,3.20931471503e-06
BCS,2010,39,1,1,3.07282912305e-06,3.20931471503e-06
BCS,2010,40,3,3,9.21848736914e-06,9.62794414509e-06
BCS,2010,41,1,2,3.07282912305e-06,6.41862943006e-06
BCS,2010,42,3,4,9.21848736914e-06,1.28372588601e-05
BCS,2010,43,0,0,0.0,0.0
BCS,2010,44,1,4,3.07282912305e-06,1.28372588601e-05
BCS,2010,45,4,0,1.22913164922e-05,0.0
BCS,2010,46,2,1,6.14565824609e-06,3.20931471503e-06
BCS,2010,47,5,2,1.53641456152e-05,6.41862943006e-06
BCS,2010,48,2,1,6.14565824609e-06,3.20931471503e-06
BCS,2010,49,3,1,9.21848736914e-06,3.20931471503e-06
BCS,2010,50,1,0,3.07282912305e-06,0.0
BCS,2010,51,0,0,0.0,0.0
BCS,2010,52,2,4,6.14565824609e-06,1.28372588601e-05
BCS,2011,1,0,2,0.0,6.41862943006e-06
BCS,2011,2,1,0,3.07282912305e-06,0.0
BCS,2011,3,0,0,0.0,0.0
BCS,2011,4,0,0,0.0,0.0
BCS,2011,5,0,0,0.0,0.0
BCS,2011,6,0,0,0.0,0.0
BCS,2011,7,0,0,0.0,0.0
BCS,2011,8,0,0,0.0,0.0
BCS,2011,9,0,0,0.0,0.0
BCS,2011,10,0,0,0.0,0.0
BCS,2011,11,0,0,0.0,0.0
BCS,2011,12,0,0,0.0,0.0
BCS,2011,13,0,0,0.0,0.0
BCS,2011,14,0,0,0.0,0.0
BCS,2011,15,0,0,0.0,0.0
BCS,2011,16,0,0,0.0,0.0
BCS,2011,17,0,0,0.0,0.0
BCS,2011,18,0,1,0.0,3.20931471503e-06
BCS,2011,19,0,0,0.0,0.0
BCS,2011,20,0,0,0.0,0.0
BCS,2011,21,0,0,0.0,0.0
BCS,2011,22,0,0,0.0,0.0
BCS,2011,23,0,0,0.0,0.0
BCS,2011,24,0,0,0.0,0.0
BCS,2011,25,0,0,0.0,0.0
BCS,2011,26,0,0,0.0,0.0
BCS,2011,27,0,0,0.0,0.0
BCS,2011,28,0,0,0.0,0.0
BCS,2011,29,0,0,0.0,0.0
BCS,2011,30,0,0,0.0,0.0
BCS,2011,31,0,0,0.0,0.0
BCS,2011,32,0,0,0.0,0.0
BCS,2011,33,0,0,0.0,0.0
BCS,2011,34,0,0,0.0,0.0
BCS,2011,35,0,0,0.0,0.0
BCS,2011,36,0,0,0.0,0.0
BCS,2011,37,0,0,0.0,0.0
BCS,2011,38,0,0,0.0,0.0
BCS,2011,39,1,0,3.07282912305e-06,0.0
BCS,2011,40,0,0,0.0,0.0
BCS,2011,41,0,0,0.0,0.0
BCS,2011,42,0,0,0.0,0.0
BCS,2011,43,0,0,0.0,0.0
BCS,2011,44,0,0,0.0,0.0
BCS,2011,45,1,0,3.07282912305e-06,0.0
BCS,2011,46,0,0,0.0,0.0
BCS,2011,47,0,0,0.0,0.0
BCS,2011,48,0,0,0.0,0.0
BCS,2011,49,0,0,0.0,0.0
BCS,2011,50,0,0,0.0,0.0
BCS,2011,51,1,0,3.07282912305e-06,0.0
BCS,2011,52,0,0,0.0,0.0
BCS,2012,1,0,0,0.0,0.0
BCS,2012,2,0,0,0.0,0.0
BCS,2012,3,0,0,0.0,0.0
BCS,2012,4,0,0,0.0,0.0
BCS,2012,5,0,0,0.0,0.0
BCS,2012,6,0,0,0.0,0.0
BCS,2012,7,0,0,0.0,0.0
BCS,2012,8,0,0,0.0,0.0
BCS,2012,9,0,0,0.0,0.0
BCS,2012,10,0,0,0.0,0.0
BCS,2012,11,0,0,0.0,0.0
BCS,2012,12,0,0,0.0,0.0
BCS,2012,13,0,0,0.0,0.0
BCS,2012,14,0,0,0.0,0.0
BCS,2012,15,0,0,0.0,0.0
BCS,2012,16,0,0,0.0,0.0
BCS,2012,17,0,0,0.0,0.0
BCS,2012,18,0,0,0.0,0.0
BCS,2012,19,0,0,0.0,0.0
BCS,2012,20,0,0,0.0,0.0
BCS,2012,21,0,0,0.0,0.0
BCS,2012,22,0,0,0.0,0.0
BCS,2012,23,0,0,0.0,0.0
BCS,2012,24,0,0,0.0,0.0
BCS,2012,25,0,0,0.0,0.0
BCS,2012,26,0,0,0.0,0.0
BCS,2012,27,0,0,0.0,0.0
BCS,2012,28,0,0,0.0,0.0
BCS,2012,29,0,0,0.0,0.0
BCS,2012,30,0,0,0.0,0.0
BCS,2012,31,0,0,0.0,0.0
BCS,2012,32,0,0,0.0,0.0
BCS,2012,33,0,0,0.0,0.0
BCS,2012,34,0,0,0.0,0.0
BCS,2012,35,0,0,0.0,0.0
BCS,2012,36,0,0,0.0,0.0
BCS,2012,37,0,0,0.0,0.0
BCS,2012,38,0,0,0.0,0.0
BCS,2012,39,0,0,0.0,0.0
BCS,2012,40,0,1,0.0,3.20931471503e-06
BCS,2012,41,0,0,0.0,0.0
BCS,2012,42,0,0,0.0,0.0
BCS,2012,43,0,0,0.0,0.0
BCS,2012,44,0,0,0.0,0.0
BCS,2012,45,0,0,0.0,0.0
BCS,2012,46,1,0,3.07282912305e-06,0.0
BCS,2012,47,0,0,0.0,0.0
BCS,2012,48,0,0,0.0,0.0
BCS,2012,49,2,0,6.14565824609e-06,0.0
BCS,2012,50,1,3,3.07282912305e-06,9.62794414509e-06
BCS,2012,51,2,0,6.14565824609e-06,0.0
BCS,2012,52,2,2,6.14565824609e-06,6.41862943006e-06
BCS,2013,1,0,0,0.0,0.0
BCS,2013,2,0,0,0.0,0.0
BCS,2013,3,0,0,0.0,0.0
BCS,2013,4,0,0,0.0,0.0
BCS,2013,5,0,0,0.0,0.0
BCS,2013,6,1,0,3.07282912305e-06,0.0
BCS,2013,7,0,0,0.0,0.0
BCS,2013,8,0,0,0.0,0.0
BCS,2013,9,0,0,0.0,0.0
BCS,2013,10,0,0,0.0,0.0
BCS,2013,11,0,0,0.0,0.0
BCS,2013,12,0,0,0.0,0.0
BCS,2013,13,0,0,0.0,0.0
BCS,2013,14,0,0,0.0,0.0
BCS,2013,15,0,0,0.0,0.0
BCS,2013,16,0,0,0.0,0.0
BCS,2013,17,0,0,0.0,0.0
BCS,2013,18,0,0,0.0,0.0
BCS,2013,19,0,0,0.0,0.0
BCS,2013,20,0,0,0.0,0.0
BCS,2013,21,0,0,0.0,0.0
BCS,2013,22,0,0,0.0,0.0
BCS,2013,23,0,0,0.0,0.0
BCS,2013,24,0,0,0.0,0.0
BCS,2013,25,0,0,0.0,0.0
BCS,2013,26,1,0,3.07282912305e-06,0.0
BCS,2013,27,0,0,0.0,0.0
BCS,2013,28,0,0,0.0,0.0
BCS,2013,29,0,1,0.0,3.20931471503e-06
BCS,2013,30,0,0,0.0,0.0
BCS,2013,31,0,0,0.0,0.0
BCS,2013,32,0,0,0.0,0.0
BCS,2013,33,0,0,0.0,0.0
BCS,2013,34,1,0,3.07282912305e-06,0.0
BCS,2013,35,0,1,0.0,3.20931471503e-06
BCS,2013,36,0,2,0.0,6.41862943006e-06
BCS,2013,37,0,0,0.0,0.0
BCS,2013,38,0,3,0.0,9.62794414509e-06
BCS,2013,39,0,2,0.0,6.41862943006e-06
BCS,2013,40,0,1,0.0,3.20931471503e-06
BCS,2013,41,1,4,3.07282912305e-06,1.28372588601e-05
BCS,2013,42,4,2,1.22913164922e-05,6.41862943006e-06
BCS,2013,43,3,6,9.21848736914e-06,1.92558882902e-05
BCS,2013,44,6,4,1.84369747383e-05,1.28372588601e-05
BCS,2013,45,12,12,3.68739494765e-05,3.85117765803e-05
BCS,2013,46,5,2,1.53641456152e-05,6.41862943006e-06
BCS,2013,47,0,4,0.0,1.28372588601e-05
BCS,2013,48,1,4,3.07282912305e-06,1.28372588601e-05
BCS,2013,49,7,11,2.15098038613e-05,3.53024618653e-05
BCS,2013,50,0,3,0.0,9.62794414509e-06
BCS,2013,51,2,5,6.14565824609e-06,1.60465735751e-05
BCS,2013,52,4,2,1.22913164922e-05,6.41862943006e-06
BCS,2014,1,0,0,0.0,0.0
BCS,2014,2,0,0,0.0,0.0
BCS,2014,3,1,0,3.07282912305e-06,0.0
BCS,2014,4,3,0,9.21848736914e-06,0.0
BCS,2014,5,1,0,3.07282912305e-06,0.0
BCS,2014,6,0,0,0.0,0.0
BCS,2014,7,0,0,0.0,0.0
BCS,2014,8,0,0,0.0,0.0
BCS,2014,9,0,0,0.0,0.0
BCS,2014,10,0,0,0.0,0.0
BCS,2014,11,1,0,3.07282912305e-06,0.0
BCS,2014,12,0,0,0.0,0.0
BCS,2014,13,0,0,0.0,0.0
BCS,2014,14,0,0,0.0,0.0
BCS,2014,15,1,0,3.07282912305e-06,0.0
BCS,2014,16,0,0,0.0,0.0
BCS,2014,17,0,0,0.0,0.0
BCS,2014,18,0,0,0.0,0.0
BCS,2014,19,0,0,0.0,0.0
BCS,2014,20,1,1,3.07282912305e-06,3.20931471503e-06
BCS,2014,21,0,0,0.0,0.0
BCS,2014,22,0,0,0.0,0.0
BCS,2014,23,1,0,3.07282912305e-06,0.0
BCS,2014,24,1,1,3.07282912305e-06,3.20931471503e-06
BCS,2014,25,1,1,3.07282912305e-06,3.20931471503e-06
BCS,2014,26,0,1,0.0,3.20931471503e-06
BCS,2014,27,0,1,0.0,3.20931471503e-06
BCS,2014,28,0,2,0.0,6.41862943006e-06
BCS,2014,29,0,-2,0.0,-6.41862943006e-06
BCS,2014,30,0,2,0.0,6.41862943006e-06
BCS,2014,31,0,1,0.0,3.20931471503e-06
BCS,2014,32,0,0,0.0,0.0
BCS,2014,33,0,2,0.0,6.41862943006e-06
BCS,2014,34,3,3,9.21848736914e-06,9.62794414509e-06
BCS,2014,35,6,2,1.84369747383e-05,6.41862943006e-06
BCS,2014,36,3,5,9.21848736914e-06,1.60465735751e-05
BCS,2014,37,9,2,2.76554621074e-05,6.41862943006e-06
BCS,2014,38,0,3,0.0,9.62794414509e-06
BCS,2014,39,7,3,2.15098038613e-05,9.62794414509e-06
BCS,2014,40,3,4,9.21848736914e-06,1.28372588601e-05
BCS,2014,41,1,0,3.07282912305e-06,0.0
BCS,2014,42,0,2,0.0,6.41862943006e-06
BCS,2014,43,0,0,0.0,0.0
BCS,2014,44,3,1,9.21848736914e-06,3.20931471503e-06
BCS,2014,45,1,0,3.07282912305e-06,0.0
BCS,2014,46,3,0,9.21848736914e-06,0.0
BCS,2014,47,2,0,6.14565824609e-06,0.0
BCS,2014,48,0,1,0.0,3.20931471503e-06
BCS,2014,49,2,2,6.14565824609e-06,6.41862943006e-06
BCS,2014,50,0,-2,0.0,-6.41862943006e-06
BCS,2014,51,0,3,0.0,9.62794414509e-06
BCS,2014,52,2,0,6.14565824609e-06,0.0
BCS,2014,53,0,0,0.0,0.0
BCS,2015,1,0,0,0.0,0.0
BCS,2015,2,1,0,3.07282912305e-06,0.0
BCS,2015,3,1,0,3.07282912305e-06,0.0
BCS,2015,4,0,0,0.0,0.0
BCS,2015,5,0,0,0.0,0.0
BCS,2015,6,0,0,0.0,0.0
BCS,2015,7,0,0,0.0,0.0
BCS,2015,8,0,0,0.0,0.0
BCS,2015,9,0,0,0.0,0.0
BCS,2015,10,0,0,0.0,0.0
BCS,2015,11,0,1,0.0,3.20931471503e-06
BCS,2015,12,0,0,0.0,0.0
BCS,2015,13,0,0,0.0,0.0
BCS,2015,14,0,0,0.0,0.0
BCS,2015,15,0,0,0.0,0.0
BCS,2015,16,0,0,0.0,0.0
BCS,2015,17,0,0,0.0,0.0
BCS,2015,18,0,0,0.0,0.0
BCS,2015,19,0,0,0.0,0.0
BCS,2015,20,0,0,0.0,0.0
BCS,2015,21,0,0,0.0,0.0
BCS,2015,22,0,0,0.0,0.0
BCS,2015,23,0,0,0.0,0.0
BCS,2015,24,0,0,0.0,0.0
BCS,2015,25,0,0,0.0,0.0
BCS,2015,26,0,0,0.0,0.0
BCS,2015,27,0,0,0.0,0.0
BCS,2015,28,0,0,0.0,0.0
BCS,2015,29,0,0,0.0,0.0
BCS,2015,30,0,0,0.0,0.0
BCS,2015,31,0,0,0.0,0.0
BCS,2015,32,0,0,0.0,0.0
